"Name","pitcher_id","Total","AB","blank","CH","CU","EP","FA","FC","FF","FO","FS","FT","IN","KC","KN","PO","SC","SI","SL","UN"
"Vizcaino, Arodys",527055,653,0,0,0.0107197549770291,0,0,0,0,0.0275650842266462,0,0,0.382848392036753,0.0122511485451761,0,0,0,0,0.271056661562021,0.295558958652374,0
"Osuna, Roberto",532077,1091,0,0.000916590284142988,0.139321723189734,0,0,0,0,0.667277726856095,0,0,0.0494958753437214,0.00549954170485793,0,0,0,0,0,0.137488542621448,0
"Shoemaker, Matt",533167,4279,0,0,0.242580042065903,0.000233699462491236,0,0,0.000701098387473709,0.301472306613695,0,0,0.229960271091376,0.00116849731245618,0.0813274129469502,0,0.00210329516242113,0,0,0.140453376957233,0
"Schlosser, Gus",534576,304,0,0,0.0723684210526316,0,0,0,0,0,0,0,0.697368421052632,0.0131578947368421,0,0,0.00328947368421053,0,0,0.213815789473684,0
"Quackenbush, Kevin",534812,1962,0,0,0.0285423037716616,0.205402650356779,0,0,0,0.726809378185525,0,0,0,0.0117227319062181,0,0,0,0,0,0.0275229357798165,0
"Hahn, Jesse",534910,2705,0,0,0.0872458410351201,0.22365988909427,0,0,0,0.200369685767098,0,0,0.268022181146026,0.00295748613678373,0,0,0.00295748613678373,0,0.177449168207024,0.0373382624768946,0
"Takahashi, Hisanori",538227,56,0,0,0.428571428571429,0.0535714285714286,0,0,0,0.267857142857143,0,0,0.0714285714285714,0,0,0,0,0,0,0.178571428571429,0
"Murata, Toru",538506,69,0,0,0.159420289855072,0.0869565217391304,0,0,0,0.492753623188406,0,0,0.115942028985507,0,0,0,0,0,0,0.144927536231884,0
"Diamond, Scott",539438,2205,0,0,0.117913832199546,0.236734693877551,0,0,0,0.639002267573696,0,0,0,0.00589569160997732,0,0,0.000453514739229025,0,0,0,0
"Ramirez, Erasmo",541640,4970,0,0,0.217505030181087,0.0766599597585513,0,0,0,0.293963782696177,0,0,0.241448692152918,0.00160965794768612,0,0,0,0,0.0183098591549296,0.150503018108652,0
"Rondon, Bruce",541652,1019,0,0,0.0824337585868499,0,0,0.00098135426889107,0,0.620215897939156,0,0,0.00686947988223749,0.00392541707556428,0,0,0,0,0,0.285574092247301,0
"Mercedes, Melvin",542235,23,0,0,0.260869565217391,0,0,0,0,0.652173913043478,0,0,0,0,0,0,0,0,0,0.0869565217391304,0
"Contreras, Carlos",542266,921,0,0,0.117263843648208,0.152008686210641,0,0,0.0608034744842562,0.554831704668838,0,0,0.112920738327904,0,0,0,0.00217155266015201,0,0,0,0
"Corcino, Daniel",542289,317,0,0,0.0914826498422713,0,0,0,0,0.425867507886435,0,0,0.176656151419558,0,0,0,0,0,0,0.305993690851735,0
"Ramirez, Jose",542432,419,0,0,0.195704057279236,0,0,0,0.00238663484486874,0.627684964200477,0,0,0.00238663484486874,0.00238663484486874,0,0,0,0,0,0.16945107398568,0
"Cisnero, Jose",542585,891,0,0,0.079685746352413,0.0976430976430976,0,0,0,0.657687991021324,0,0,0.0347923681257015,0.0145903479236813,0,0,0,0,0,0.115600448933782,0
"Araujo, Elvis",542587,610,0,0,0.0295081967213115,0,0,0,0.00491803278688525,0.613114754098361,0,0,0,0.00655737704918033,0,0,0,0,0,0.345901639344262,0
"Burgos, Enrique",542609,540,0,0,0,0,0,0,0,0.5,0,0,0.00185185185185185,0,0,0,0,0,0,0.498148148148148,0
"Mendez, Roman",542669,786,0,0,0.103053435114504,0,0,0,0,0.596692111959288,0,0.0636132315521628,0.0241730279898219,0.00763358778625954,0,0,0,0,0,0.204834605597964,0
"Germen, Gonzalez",542674,1807,0,0,0.255118981737687,0.000553403431101273,0,0,0,0.584394023242944,0,0,0.00442722744881018,0.0110680686220255,0,0,0.000553403431101273,0,0,0.143884892086331,0
"Adams, Austin",542866,628,0,0,0.0780254777070064,0,0,0,0,0.721337579617834,0,0,0,0,0,0,0,0,0,0.200636942675159,0
"Andriese, Matt",542882,1086,0,0,0,0.129834254143646,0,0,0.170349907918969,0.448434622467772,0,0,0.12707182320442,0,0,0,0,0,0,0.124309392265193,0
"Anna, Dean",542883,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Armstrong, Shawn",542888,131,0,0,0,0,0,0,0.236641221374046,0.755725190839695,0,0,0,0,0,0,0,0,0,0.00763358778625954,0
"Bass, Anthony",542914,2187,0,0,0.105166895290352,0.00182898948331047,0,0,0.192043895747599,0.278006401463192,0,0,0.100594421582076,0.0100594421582076,0,0,0.00182898948331047,0,0,0.310470964791952,0
"Beeler, Dallas",542923,358,0,0,0,0.142458100558659,0,0,0.254189944134078,0.226256983240223,0,0.0754189944134078,0,0.0251396648044693,0,0,0,0,0.276536312849162,0,0
"Beliveau, Jeff",542924,463,0,0,0.0323974082073434,0.183585313174946,0,0,0.209503239740821,0.319654427645788,0,0,0.250539956803456,0.00431965442764579,0,0,0,0,0,0,0
"Boshers, Buddy",542953,252,0,0,0,0.44047619047619,0,0,0,0.0396825396825397,0,0,0,0.0158730158730159,0,0,0,0,0.503968253968254,0,0
"Brach, Brad",542960,2968,0,0,0,0,0,0,0,0.577156334231806,0,0.191037735849057,0.0754716981132075,0.0043800539083558,0,0,0.000336927223719677,0,0,0.151617250673854,0
"Chatwood, Tyler",543022,2129,0,0,0.0328792860497886,0.108971348050728,0,0,0,0.589478628464068,0,0,0.145608266791921,0.00328792860497886,0,0,0,0,0,0.119774542038516,0
"Christiani, Nick",543023,239,0,0,0.00418410041841004,0,0,0,0,0.301255230125523,0,0,0.560669456066946,0.0502092050209205,0,0,0.00418410041841004,0,0,0.0794979079497908,0
"Cloyd, Tyler",543031,1065,0,0,0.107981220657277,0.109859154929577,0,0,0.293896713615023,0.335211267605634,0,0,0.145539906103286,0.00751173708920188,0,0,0,0,0,0,0
"Cole, Gerrit",543037,7149,0,0,0.0510560917610855,0.0902224087284935,0,0,0.0346901664568471,0.619387326898867,0,0,0.043922226884879,0.00111903762764023,0,0,0.000419639110365086,0,0,0.159183102531823,0
"Conley, Adam",543045,1102,0,0,0.199637023593466,0,0,0,0,0.648820326678766,0,0,0,0.000907441016333938,0,0,0,0,0,0.150635208711434,0
"Cosart, Jarred",543054,5135,0,0.000194741966893866,0.0518013631937683,0.191041869522882,0,0,0.17682570593963,0.453748782862707,0,0,0,0.000389483933787731,0.0414800389483934,0,0.000584225900681597,0,0.0839337877312561,0,0
"Coulombe, Daniel",543056,343,0,0,0.36734693877551,0.204081632653061,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0
"Crow, Aaron",543070,1736,0,0,0.021889400921659,0.0224654377880184,0,0,0,0.350230414746544,0,0,0.0858294930875576,0.00921658986175115,0.00115207373271889,0,0.000576036866359447,0,0.168778801843318,0.339861751152074,0
"Decker, Jaff",543094,15,0,0,0.6,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
"DeSclafani, Anthony",543101,3573,0,0,0.0638119227539882,0,0,0,0,0.381472152253009,0,0,0.253288553036664,0.00643716764623566,0.0551357402742793,0,0.00251889168765743,0,0,0.237335572348167,0
"Drake, Oliver",543118,298,0,0,0,0,0,0,0,0.419463087248322,0,0.553691275167785,0,0,0,0,0,0,0,0.0268456375838926,0
"Dwyer, Chris",543125,46,0,0,0.0217391304347826,0.456521739130435,0,0,0.0217391304347826,0.5,0,0,0,0,0,0,0,0,0,0,0
"Eovaldi, Nathan",543135,7515,0,0,0.0332667997338656,0.0916833000665336,0,0,0,0.553426480372588,0,0.0488356620093147,0.0404524284763806,0.00385894876912841,0,0,0.000266134397870925,0,0,0.228210246174318,0
"Eppley, Cody",543136,27,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814814814814815,0.148148148148148,0
"Farquhar, Danny",543144,2870,0,0,0.0655052264808362,0.173519163763066,0,0,0.498257839721254,0.180487804878049,0,0,0.0752613240418119,0.00522648083623693,0,0,0.000696864111498258,0,0,0,0.00104529616724739
"Fife, Stephen",543155,1057,0,0,0.142857142857143,0.281929990539262,0,0,0.00851466414380322,0.489120151371807,0,0,0.0406811731315043,0.00567644276253548,0,0,0,0,0,0.0312204351939451,0
"Flynn, Brian",543169,480,0,0,0.0270833333333333,0.116666666666667,0,0,0,0.316666666666667,0,0,0.28125,0,0,0,0,0,0.0479166666666667,0.210416666666667,0
"Fornataro, Eric",543174,159,0,0,0,0.176100628930818,0,0,0,0.19496855345912,0,0,0,0,0,0,0.00628930817610063,0,0.622641509433962,0,0
"Freeman, Justin",543178,16,0,0,0.25,0,0,0,0,0.6875,0,0,0,0,0,0,0,0,0,0.0625,0
"Friedrich, Christian",543184,1374,0,0,0.0451237263464338,0.109898107714702,0,0.000727802037845706,0,0.440320232896652,0,0,0.0611353711790393,0.00873362445414847,0,0,0,0,0,0.334061135371179,0
"Gilmartin, Sean",543219,864,0,0,0.210648148148148,0.0636574074074074,0,0,0,0.271990740740741,0,0,0.123842592592593,0.0185185185185185,0,0,0.00115740740740741,0,0,0.310185185185185,0
"Graham, J.R.",543242,1071,0,0,0.0112044817927171,0,0,0,0,0.589169000933707,0,0,0.0821661998132586,0,0,0,0,0,0,0.317460317460317,0
"Gray, Sonny",543243,7360,0,0,0.072554347826087,0.210461956521739,0,0.000271739130434783,0.0133152173913043,0.348369565217391,0,0,0.233559782608696,0.000951086956521739,0,0,0.000135869565217391,0,0,0.120380434782609,0
"Guilmet, Preston",543258,379,0,0,0,0,0,0,0.187335092348285,0.366754617414248,0,0,0,0,0,0,0,0,0,0.445910290237467,0
"Gurka, Jason",543261,142,0,0,0.140845070422535,0.295774647887324,0,0,0,0.436619718309859,0,0,0.0845070422535211,0,0,0,0,0,0,0.0422535211267606,0
"Hagens, Bradin",543266,55,0,0,0.0545454545454545,0.145454545454545,0,0,0.363636363636364,0.272727272727273,0,0,0.0545454545454545,0.0727272727272727,0,0,0,0,0,0.0363636363636364,0
"Hand, Brad",543272,3635,0,0,0.113617606602476,0.184594222833563,0,0,0,0.385969738651995,0,0,0.288308115543329,0.00440165061898212,0,0,0,0,0,0.0231086657496561,0
"Hardy, Blaine",543278,1611,0,0.000620732464307883,0.170701427684668,0.225325884543762,0,0,0.180633147113594,0.410304158907511,0,0,0,0.0124146492861577,0,0,0,0,0,0,0
"Harrison, Josh",543281,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hendricks, Kyle",543294,3944,0,0,0.193711967545639,0.0753042596348884,0,0,0.105476673427992,0.0306795131845842,0,0,0,0.00228194726166329,0,0,0,0,0.592545638945233,0,0
"Hoover, J.J.",543331,3420,0,0,0.0298245614035088,0.18625730994152,0,0,0,0.691228070175439,0,0,0.000292397660818713,0.0111111111111111,0,0,0,0,0,0.0812865497076023,0
"House, TJ",543334,1851,0,0,0.175040518638574,0.0356564019448947,0,0,0,0.00108049702863317,0,0,0.0972447325769854,0.00324149108589951,0,0,0,0,0.462452728254997,0.225283630470016,0
"Hudson, Daniel",543339,1220,0,0,0.263114754098361,0,0,0,0,0.351639344262295,0,0,0.229508196721311,0.00655737704918033,0,0,0,0,0,0.149180327868852,0
"Jackson, Jay",543351,73,0,0,0,0,0,0,0,0.671232876712329,0,0,0.0136986301369863,0,0,0,0,0,0,0.315068493150685,0
"Jennings, Dan",543359,2322,0,0,0.000861326442721792,0,0,0,0,0.527993109388458,0,0,0.0512489233419466,0.0150732127476314,0,0,0.000861326442721792,0,0,0.40396210163652,0
"Jungmann, Taylor",543380,2042,0,0,0.0661116552399608,0.24975514201763,0,0,0,0.552399608227228,0,0,0.128795298726739,0.0019588638589618,0,0,0.000979431929480901,0,0,0,0
"Kelly, Casey",543391,201,0,0,0.159203980099502,0.203980099502488,0,0,0,0.378109452736318,0,0,0.258706467661692,0,0,0,0,0,0,0,0
"Koehler, Tom",543408,8172,0,0,0.0462555066079295,0.0762359275575135,0,0,0,0.4643906020558,0,0,0.116984826235928,0.00220264317180617,0.158223201174743,0,0,0,0,0.13570729319628,0
"Kohn, Michael",543409,1492,0,0,0.0757372654155496,0.0207774798927614,0,0,0.00871313672922252,0.723190348525469,0,0,0.0301608579088472,0.00871313672922252,0,0,0.00201072386058981,0,0,0.130697050938338,0
"Lamb, John",543424,911,0,0,0.164654226125137,0.0856201975850713,0,0,0.197585071350165,0.552140504939627,0,0,0,0,0,0,0,0,0,0,0
"Langwell, Matt",543426,248,0,0,0.0967741935483871,0.0967741935483871,0,0,0.00403225806451613,0.516129032258065,0,0,0.137096774193548,0,0,0,0,0,0,0.149193548387097,0
"Lobstein, Kyle",543456,1638,0,0,0.14957264957265,0.0665445665445665,0,0,0.194139194139194,0.346153846153846,0,0,0,0.00610500610500611,0,0,0,0,0.237484737484737,0,0
"Lyles, Jordan",543475,5301,0,0,0.0892284474627429,0.132239200150915,0,0,0,0.272024146387474,0,0,0.346161101678928,0.00150914921712884,0,0,0.000188643652141105,0,0,0.15864931145067,0
"Magill, Matt",543483,548,0,0,0.0583941605839416,0,0,0,0.105839416058394,0.454379562043796,0,0,0,0.0072992700729927,0,0,0,0,0,0.374087591240876,0
"Maronde, Nick",543488,265,0,0,0.060377358490566,0,0,0,0,0.547169811320755,0,0,0,0.00377358490566038,0,0,0,0,0.158490566037736,0.230188679245283,0
"Marshall, Brett",543493,207,0,0,0.140096618357488,0.0821256038647343,0,0,0.260869565217391,0.314009661835749,0,0,0.0338164251207729,0,0,0,0,0,0,0.169082125603865,0
"Martin, Ethan",543495,841,0,0,0.0523186682520809,0.0927467300832342,0,0,0,0.626634958382878,0,0,0.0285374554102259,0.00713436385255648,0,0,0,0,0,0.192627824019025,0
"Maurer, Brandon",543506,3371,0,0,0.119252447345001,0.069118955799466,0,0,0,0.420646692376149,0,0,0.0602195194304361,0.00296647878967665,0,0,0.00148323939483833,0,0,0.326312666864432,0
"May, Trevor",543507,2701,0,0,0.17660125879304,0.149203998519067,0,0,0,0.493520918178452,0,0,0.109959274342836,0.00259163272861903,0,0,0,0,0,0.0681229174379859,0
"Mazzoni, Cory",543508,201,0,0,0.054726368159204,0.313432835820896,0,0,0,0.631840796019901,0,0,0,0,0,0,0,0,0,0,0
"McGough, Scott",543518,144,0,0,0.0763888888888889,0.229166666666667,0,0,0,0.659722222222222,0,0,0,0,0,0,0,0,0,0.0347222222222222,0
"McHugh, Collin",543521,6157,0,0,0.0467760272860159,0.228682800064967,0,0,0.208055871365925,0.353256456066266,0,0,0.0212765957446809,0.00129933409127822,0,0,0.000812083807048887,0,0,0.139840831573818,0
"Meyer, Alex",543542,65,0,0,0,0.246153846153846,0,0,0,0.738461538461539,0,0,0.0153846153846154,0,0,0,0,0,0,0,0
"Milone, Tommy",543548,6588,0,0,0.264268366727383,0.121129326047359,0,0,0.0359744990892532,0.451426836672738,0,0,0.124772313296903,0.00182149362477231,0,0,0.000607164541590771,0,0,0,0
"Montgomery, Mike",543557,1562,0,0,0.200384122919334,0.123559539052497,0,0,0.138284250960307,0.535211267605634,0,0,0,0.00256081946222791,0,0,0,0,0,0,0
"Nolin, Sean",543594,552,0,0,0.219202898550725,0.11231884057971,0,0,0.161231884057971,0.452898550724638,0,0,0.0217391304347826,0,0,0,0.00181159420289855,0,0,0.0307971014492754,0
"Odorizzi, Jake",543606,6315,0,0.000158353127474268,0.0148851939825812,0.0471892319873317,0,0,0.0893111638954869,0.430562153602534,0,0.245922406967538,0.118606492478226,0,0,0,0.000158353127474268,0,0,0.0532066508313539,0
"Olmos, Edgar",543607,315,0,0,0.193650793650794,0.104761904761905,0,0,0,0.380952380952381,0,0,0.26984126984127,0.0158730158730159,0,0,0.00317460317460317,0,0,0.0317460317460317,0
"Pettibone, Jonathan",543643,1840,0,0,0.184782608695652,0,0,0,0.0494565217391304,0.351086956521739,0,0,0.207608695652174,0.00706521739130435,0,0,0,0,0,0.2,0
"Pryor, Stephen",543668,143,0,0,0.013986013986014,0.0909090909090909,0,0,0,0.566433566433566,0,0,0.118881118881119,0,0,0,0,0,0,0.20979020979021,0
"Roach, Donn",543698,560,0,0,0,0.214285714285714,0,0,0,0.0125,0,0.121428571428571,0,0.00535714285714286,0,0,0.00178571428571429,0,0.644642857142857,0,0
"Roark, Tanner",543699,5539,0,0,0.0870193175663477,0.0978515977613288,0,0,0,0.118071854125293,0,0,0.189384365408919,0.00270807004874526,0,0,0.000180538003249684,0,0.353132334356382,0.151651922729735,0
"Rollins, David",543716,452,0,0.0176991150442478,0.234513274336283,0,0,0,0,0.584070796460177,0,0,0.00221238938053097,0.00442477876106195,0,0,0,0,0,0.157079646017699,0
"Rosenberg, B.J.",543725,606,0,0,0.0429042904290429,0.0874587458745875,0,0,0,0.257425742574257,0,0,0.278877887788779,0.0066006600660066,0,0,0,0,0.0808580858085809,0.245874587458746,0
"Ross, Robbie",543726,3358,0,0,0.0244192972007147,0.0866587254318046,0,0,0.0363311494937463,0.619416319237641,0,0,0.070577724836212,0.00714711137581894,0,0,0.000297796307325789,0,0,0.155151876116736,0
"Rusin, Chris",543734,3362,0,0,0.151397977394408,0.107376561570494,0,0,0,0.253718024985128,0,0,0,0.00981558596073766,0,0,0,0,0.369422962522308,0.108268887566924,0
"Scahill, Rob",543746,1287,0,0,0.0427350427350427,0.0637140637140637,0.00155400155400155,0,0,0.356643356643357,0,0,0.265734265734266,0.0217560217560218,0,0,0.00155400155400155,0,0,0.246309246309246,0
"Shaw, Bryan",543766,3523,0,0,0.0124893556627874,0.0102185637240988,0,0,0.738575078058473,0.0107862617087709,0,0,0,0.00681237581606585,0,0,0.000851546977008232,0,0,0.220266818052796,0
"Siegrist, Kevin",543779,2544,0,0,0.116352201257862,0.0754716981132075,0,0,0,0.715801886792453,0,0,0.0872641509433962,0.00471698113207547,0,0,0,0,0,0.000393081761006289,0
"Soto, Giovanni",543803,44,0,0,0.0909090909090909,0.136363636363636,0,0,0.386363636363636,0.0454545454545455,0,0,0,0,0,0,0,0,0.340909090909091,0,0
"Spruill, Zeke",543809,519,0,0,0.0154142581888247,0.138728323699422,0,0,0,0.204238921001927,0,0,0,0,0,0,0,0,0.46242774566474,0.179190751445087,0
"Thompson, Taylor",543853,112,0,0,0.196428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857142857143,0.160714285714286,0
"Tonkin, Michael",543859,864,0,0,0.0138888888888889,0.0162037037037037,0,0,0.00115740740740741,0.163194444444444,0,0,0.542824074074074,0.00347222222222222,0,0,0,0,0.0694444444444444,0.189814814814815,0
"Villarreal, Pedro",543881,1125,0,0,0.024,0.219555555555556,0,0,0,0.184,0,0,0.325333333333333,0.00711111111111111,0,0,0.00444444444444444,0,0,0.235555555555556,0
"Vincent, Nick",543883,1981,0,0,0.0383644623927309,0,0,0,0,0.28874305906108,0,0,0.0913679959616355,0.0100959111559818,0,0,0.00100959111559818,0,0,0.570418980312973,0
"Webb, Daniel",543900,1889,0,0,0.125463208046586,0.00794070937003706,0,0,0.00317628374801482,0.551085230280572,0,0,0.112228692429857,0.0111169931180519,0,0,0.000529380624669137,0,0,0.188459502382213,0
"Weber, Ryan",543901,407,0,0,0.16953316953317,0.218673218673219,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0.609336609336609,0,0
"Webster, Allen",543903,2007,0,0,0.223716990533134,0.0169407075236672,0,0.00049825610363727,0.00448430493273543,0.35226706527155,0,0,0.254608868958645,0.00199302441454908,0,0,0,0,0,0.145490782262083,0
"Wieland, Joe",543921,371,0,0,0.126684636118598,0.215633423180593,0,0,0,0.644204851752022,0,0,0,0.0107816711590297,0,0,0,0,0,0.00269541778975741,0
"Wilson, Alex",543935,1898,0,0,0.0279241306638567,0.0637513171759747,0,0,0,0.376185458377239,0,0,0.195468914646997,0.00316122233930453,0,0,0.000526870389884088,0,0,0.332982086406744,0
"Wooten, Rob",543942,1134,0,0,0,0.107583774250441,0,0,0,0.0414462081128748,0,0.106701940035273,0.144620811287478,0.00705467372134039,0,0,0.000881834215167548,0,0.091710758377425,0.5,0
"Zych, Tony",543964,274,0,0,0.0255474452554745,0,0,0,0,0.521897810218978,0,0,0,0,0,0,0.0109489051094891,0,0,0.441605839416058,0
"Banuelos, Manny",544365,469,0,0,0.219616204690832,0.11727078891258,0,0,0,0.560767590618337,0,0,0.00639658848614072,0,0,0,0,0,0,0.0959488272921109,0
"Garcia, Leury",544725,48,0,0,0.666666666666667,0,0,0,0.145833333333333,0.125,0,0,0,0,0,0.0208333333333333,0,0,0,0.0416666666666667,0
"Familia, Jeurys",544727,2585,0,0,0.00657640232108317,0,0,0,0,0.179497098646035,0,0.0251450676982592,0,0.00851063829787234,0,0,0.000386847195357834,0,0.542359767891683,0.23752417794971,0
"Schultz, Bo",544759,755,0,0,0.023841059602649,0,0,0,0.166887417218543,0.633112582781457,0,0,0.0225165562913907,0.00529801324503311,0,0,0,0,0,0.148344370860927,0
"Romero, Enny",544836,668,0,0,0.0149700598802395,0,0,0,0.184131736526946,0.67065868263473,0,0,0.0179640718562874,0,0,0,0,0,0,0.112275449101796,0
"Lyons, Tyler",544928,2277,0,0,0.120333772507686,0.0425999121651296,0,0,0,0.321475625823452,0,0,0.158541941150637,0.00351339481774264,0,0,0.00043917435221783,0,0.0882740447957839,0.264822134387352,0
"Strasburg, Stephen",544931,8174,0,0,0.172498164913139,0.203694641546367,0,0,0,0.470026914607291,0,0,0.144482505505261,0.00146806948862246,0,0,0,0,0,0.00782970393931979,0
"Geltz, Steve",544993,1259,0,0.00317712470214456,0,0,0,0,0,0.640190627482129,0,0.164416203335981,0,0.00714853057982526,0,0,0,0,0.00158856235107228,0.183478951548848,0
"De La Rosa, Eury",545001,858,0,0,0.144522144522145,0.149184149184149,0,0,0,0.0944055944055944,0,0,0,0.0186480186480186,0,0,0,0,0.287878787878788,0.305361305361305,0
"Diaz, Jairo",545064,366,0,0,0,0,0,0,0,0.592896174863388,0,0,0.0655737704918033,0,0,0,0,0,0,0.341530054644809,0
"Bauer, Trevor",545333,5803,0,0,0.12459072893331,0.118214716525935,0,0.000172324659658797,0.131139066000345,0.448216439772531,0,0,0.0703084611407892,0.00258486989488196,0,0,0.000172324659658797,0,0,0.10460106841289,0
"Franklin, Nick",545338,17,0,0,0.705882352941177,0,0,0,0.0588235294117647,0.176470588235294,0,0,0,0,0,0.0588235294117647,0,0,0,0,0
"Lee, Zach",545346,90,0,0,0.2,0.133333333333333,0,0,0,0.333333333333333,0,0,0.0888888888888889,0,0,0,0,0,0,0.244444444444444,0
"Turner, Jacob",545363,3668,0,0,0.0725190839694656,0.121864776444929,0.000272628135223555,0,0.145310796074155,0.296074154852781,0,0,0.356052344601963,0.00681570338058888,0,0,0.00109051254089422,0,0,0,0
"Beachy, Brandon",545404,608,0,0,0.184210526315789,0.110197368421053,0,0,0,0.587171052631579,0,0,0.00657894736842105,0.00822368421052632,0,0,0,0,0,0.103618421052632,0
"Escobar, Edwin",546276,36,0,0,0.111111111111111,0.194444444444444,0,0,0,0.638888888888889,0,0,0.0555555555555556,0,0,0,0,0,0,0,0
"Lorenzen, Michael",547179,1991,0,0,0.0728277247614264,0.106479156202913,0,0,0,0.587142139628328,0,0,0.0557508789552988,0.0100452034153692,0,0,0.00200904068307383,0,0,0.165745856353591,0
"Lee, C.C.",547348,623,0,0,0,0.356340288924559,0,0,0,0.0770465489566613,0,0.00321027287319422,0.463884430176565,0.00642054574638844,0,0,0,0,0.0930979133226324,0,0
"Lo, Chia-Jen",547568,341,0,0,0.0351906158357771,0.228739002932551,0,0,0,0.727272727272727,0,0,0.00293255131964809,0,0,0,0.00586510263929619,0,0,0,0
"Tazawa, Junichi",547749,3006,0,0,0,0.0801729873586161,0,0,0,0.585828343313373,0.253493013972056,0,0.000332667997338656,0.00332667997338656,0,0,0,0,0,0.0768463073852295,0
"Iwakuma, Hisashi",547874,7496,0,0.000266808964781217,0,0.054162219850587,0,0,0.00213447171824973,0.289354322305229,0,0.213180362860192,0,0.00200106723585912,0,0,0.00106723585912487,0,0.251600853788687,0.186232657417289,0
"Tanaka, Masahiro",547888,4287,0,0,0,0.0648472125029158,0,0,0.0618147888966643,0.212736179146256,0,0.262887800326569,0,0,0,0,0.000233263354327035,0,0.180779099603452,0.216701656169816,0
"Lim, Chang-Yong",547939,123,0,0,0.0975609756097561,0.016260162601626,0,0,0.154471544715447,0.32520325203252,0,0,0.284552845528455,0.032520325203252,0,0,0,0,0,0.0894308943089431,0
"Ryu, Hyun-Jin",547943,5419,0,0,0.205019376268684,0.110721535338623,0,0,0,0.298948145414283,0,0,0.232146152426647,0.00313711016792766,0,0,0.000184535892231039,0,0,0.149843144491604,0
"Chapman, Aroldis",547973,3199,0,0,0.0509534229446702,0,0,0,0,0.765239137230385,0,0,0,0.000625195373554236,0,0,0,0,0,0.183182244451391,0
"Verrett, Logan",548337,697,0,0,0.144906743185079,0.0559540889526542,0,0,0,0.350071736011478,0,0,0.202295552367288,0.0172166427546628,0,0,0,0,0,0.229555236728838,0
"Joseph, Donnie",548348,123,0,0,0,0,0,0,0,0.349593495934959,0,0,0.016260162601626,0,0,0,0,0,0.105691056910569,0.528455284552846,0
"Bergman, Christian",548357,2002,0,0,0.187812187812188,0.0739260739260739,0,0,0,0.38011988011988,0,0,0.131868131868132,0.0044955044955045,0,0,0,0,0,0.221778221778222,0
"Raley, Brooks",548384,237,0,0,0.0717299578059072,0.206751054852321,0,0,0,0.240506329113924,0,0,0.345991561181435,0,0,0,0,0,0,0.135021097046413,0
"Barrios, Yhonathan",553872,101,0,0,0.386138613861386,0,0,0,0,0.584158415841584,0,0,0.0099009900990099,0,0,0,0,0,0,0.0198019801980198,0
"Rivero, Felipe",553878,760,0,0,0.0513157894736842,0,0,0,0,0.735526315789474,0,0,0.0144736842105263,0.0105263157894737,0,0,0,0,0,0.188157894736842,0
"Nesbitt, Angel",553970,382,0,0,0.154450261780105,0,0,0,0.25130890052356,0.340314136125654,0,0,0.167539267015707,0.0183246073298429,0,0,0,0,0,0.0680628272251309,0
"Perez, Williams",554234,1869,0,0,0.164794007490637,0.116104868913858,0,0,0,0,0,0,0,0.00321027287319422,0,0,0.000535045478865704,0,0.715355805243446,0,0
"Garcia, Yimi",554340,976,0,0.00409836065573771,0.021516393442623,0.0430327868852459,0,0,0.0133196721311475,0.660860655737705,0,0,0.00922131147540984,0.00409836065573771,0,0,0,0,0,0.243852459016393,0
"Wheeler, Zack",554430,5030,0,0.000198807157057654,0.0566600397614314,0.137176938369781,0,0.000596421471172962,0,0.443737574552684,0,0,0.206361829025845,0.00298210735586481,0,0,0,0,0,0.152286282306163,0
"Matzek, Tyler",554431,2160,0,0,0.123611111111111,0.0541666666666667,0,0.00138888888888889,0,0.511574074074074,0,0,0,0.00138888888888889,0,0,0,0,0,0.30787037037037,0
"Jenkins, Chad",554432,986,0,0,0.0649087221095335,0,0,0,0,0.159229208924949,0,0,0.553752535496957,0.0121703853955375,0,0,0,0,0.0304259634888438,0.179513184584179,0
"Urena, Jose",570632,997,0,0,0.167502507522568,0.0260782347041123,0,0,0,0.523570712136409,0,0,0.0952858575727182,0.00501504513540622,0,0,0,0,0,0.182547642928786,0
"Ventura, Yordano",570649,5812,0,0,0.147453544390915,0.189779766001376,0,0,0.0259807295251204,0.393496214728149,0,0,0.242601514108741,0.000688231245698555,0,0,0,0,0,0,0
"Robles, Hansel",570663,891,0.00112233445566779,0,0.00561167227833894,0,0,0,0,0.716049382716049,0,0,0,0.00448933782267116,0,0,0,0,0,0.272727272727273,0
"Bonilla, Lisalverto",570810,319,0,0,0.250783699059561,0.147335423197492,0,0,0,0.589341692789969,0,0,0,0.00940438871473354,0,0,0.00313479623824451,0,0,0,0
"Garces, Frank",571057,817,0,0,0.119951040391677,0.321909424724602,0,0,0,0.544675642594859,0,0,0.011015911872705,0.00244798041615667,0,0,0,0,0,0,0
